seed,mode,time_ms,phase_error_rad
128041,Baseline,7800,-0.745469
128041,Baseline,7900,-0.747938
128041,Baseline,8000,-0.750406
128041,Baseline,8100,-0.752875
128041,Baseline,8200,-0.755344
128041,Baseline,8300,-0.757812
128041,Baseline,8400,-0.760281
128041,Baseline,8500,-0.762750
128041,Baseline,8600,-0.765218
128041,Baseline,8700,-0.767687
128041,Baseline,8800,-0.770156
128041,Baseline,8900,-0.772624
128041,Baseline,9000,-0.775093
128041,Baseline,9100,-0.777562
128041,Baseline,9200,-0.780030
128041,Baseline,9300,-0.782499
128041,Baseline,9400,-0.784968
128041,Baseline,9500,-0.787436
128041,Baseline,9600,-0.789905
128041,Baseline,9700,-0.792374
128041,Baseline,9800,-0.794842
128041,Baseline,9900,-0.797311
128041,Baseline,10000,-0.799780
128041,Baseline,10100,-0.802255
128041,Baseline,10200,-0.804729
128041,Baseline,10300,-0.807204
128041,Baseline,10400,-0.809679
128041,Baseline,10500,-0.812153
128041,Baseline,10600,-0.814628
128041,Baseline,10700,-0.817103
128041,Baseline,10800,-0.819577
128041,Baseline,10900,-0.822052
128041,Baseline,11000,-0.824527
128041,Baseline,11100,-0.827001
128041,Baseline,11200,-0.829476
128041,Baseline,11300,-0.831951
128041,Baseline,11400,-0.834425
128041,Baseline,11500,-0.836900
128041,Baseline,11600,-0.839375
128041,Baseline,11700,-0.841849
128041,Baseline,11800,-0.844324
128041,Baseline,11900,-0.846799
128041,Baseline,12000,-0.849273
128041,Baseline,12100,-0.851748
128041,Baseline,12200,-0.854223
128041,Baseline,12300,-0.856697
128041,Baseline,12400,-0.859172
128041,Baseline,12500,-0.861647
128041,Baseline,12600,-0.864120
128041,Baseline,12700,-0.866592
128041,Baseline,12800,-0.869065
128041,Baseline,12900,-0.871538
128041,Baseline,13000,-0.874010
128041,Baseline,13100,-0.876483
128041,Baseline,13200,-0.878956
128041,Baseline,13300,-0.881428
128041,Baseline,13400,-0.883901
128041,Baseline,13500,-0.886374
128041,Baseline,13600,-0.888846
128041,Baseline,13700,-0.891319
128041,Baseline,13800,-0.893792
128041,Baseline,13900,-0.896264
128041,Baseline,14000,-0.898737
128041,Baseline,14100,-0.901210
128041,Baseline,14200,-0.903682
128041,Baseline,14300,-0.906155
128041,Baseline,14400,-0.908628
128041,Baseline,14500,-0.911100
128041,Baseline,14600,-0.913573
128041,Baseline,14700,-0.916046
128041,Baseline,14800,-0.918519
128041,Baseline,14900,-0.920991
128041,Baseline,15000,-0.923464
128041,Baseline,15100,-0.925935
128041,Baseline,15200,-0.928405
128041,Baseline,15300,-0.930876
128041,Baseline,15400,-0.933347
128041,Baseline,15500,-0.935817
128041,Baseline,15600,-0.938288
128041,Baseline,15700,-0.940759
128041,Baseline,15800,-0.943229
128041,Baseline,15900,-0.945700
128041,Baseline,16000,-0.948171
128041,Baseline,16100,-0.950641
128041,Baseline,16200,-0.953112
128041,Baseline,16300,-0.955583
128041,Baseline,16400,-0.958053
128041,Baseline,16500,-0.960524
128041,Baseline,16600,-0.962995
128041,Baseline,16700,-0.965465
128041,Baseline,16800,-0.967936
128041,Baseline,16900,-0.970407
128041,Baseline,17000,-0.972877
128041,Baseline,17100,-0.975348
128041,Baseline,17200,-0.977819
128041,Baseline,17300,-0.980290
128041,Baseline,17400,-0.982760
128041,Baseline,17500,-0.985231
128041,Baseline,17600,-0.987700
128041,Baseline,17700,-0.990168
128041,Baseline,17800,-0.992637
128041,Baseline,17900,-0.995106
128041,Baseline,18000,-0.997574
128041,Baseline,18100,-1.000043
128041,Baseline,18200,-1.002512
128041,Baseline,18300,-1.004980
128041,Baseline,18400,-1.007449
128041,Baseline,18500,-1.009918
128041,Baseline,18600,-1.012386
128041,Baseline,18700,-1.014855
128041,Baseline,18800,-1.017324
128041,Baseline,18900,-1.019792
128041,Baseline,19000,-1.022261
128041,Baseline,19100,-1.024730
128041,Baseline,19200,-1.027198
128041,Baseline,19300,-1.029667
128041,Baseline,19400,-1.032136
128041,Baseline,19500,-1.034604
128041,Baseline,19600,-1.037073
128041,Baseline,19700,-1.039542
128041,Baseline,19800,-1.042011
128041,Baseline,19900,-1.044479
128041,Baseline,20000,-1.046950
128041,Baseline,20100,-1.049441
128041,Baseline,20200,-1.051931
128041,Baseline,20300,-1.054422
128041,Baseline,20400,-1.056913
128041,Baseline,20500,-1.059403
128041,Baseline,20600,-1.061894
128041,Baseline,20700,-1.064385
128041,Baseline,20800,-1.066876
128041,Baseline,20900,-1.069366
128041,Baseline,21000,-1.071857
128041,Baseline,21100,-1.074348
128041,Baseline,21200,-1.076838
128041,Baseline,21300,-1.079329
128041,Baseline,21400,-1.081820
128041,Baseline,21500,-1.084310
128041,Baseline,21600,-1.086801
128041,Baseline,21700,-1.089292
128041,Baseline,21800,-1.091782
128041,Baseline,21900,-1.094273
128041,Baseline,22000,-1.096764
128041,Baseline,22100,-1.099254
128041,Baseline,22200,-1.101745
128041,Baseline,22300,-1.104236
128041,Baseline,22400,-1.106726
128041,Baseline,22500,-1.109217
128041,Baseline,22600,-1.111706
128041,Baseline,22700,-1.114194
128041,Baseline,22800,-1.116683
128041,Baseline,22900,-1.119172
128041,Baseline,23000,-1.121660
128041,Baseline,23100,-1.124149
128041,Baseline,23200,-1.126638
128041,Baseline,23300,-1.129126
128041,Baseline,23400,-1.131615
128041,Baseline,23500,-1.134104
128041,Baseline,23600,-1.136592
128041,Baseline,23700,-1.139081
128041,Baseline,23800,-1.141570
128041,Baseline,23900,-1.144058
128041,Baseline,24000,-1.146547
128041,Baseline,24100,-1.149036
128041,Baseline,24200,-1.151524
128041,Baseline,24300,-1.154013
128041,Baseline,24400,-1.156502
128041,Baseline,24500,-1.158991
128041,Baseline,24600,-1.161479
128041,Baseline,24700,-1.163968
128041,Baseline,24800,-1.166457
128041,Baseline,24900,-1.168945
128041,Baseline,25000,-1.171434
128041,Baseline,25100,-1.173920
128041,Baseline,25200,-1.176407
128041,Baseline,25300,-1.178894
128041,Baseline,25400,-1.181380
128041,Baseline,25500,-1.183867
128041,Baseline,25600,-1.186354
128041,Baseline,25700,-1.188840
128041,Baseline,25800,-1.191327
128041,Baseline,25900,-1.193814
128041,Baseline,26000,-1.196301
128041,Baseline,26100,-1.198787
128041,Baseline,26200,-1.201274
128041,Baseline,26300,-1.203761
128041,Baseline,26400,-1.206247
128041,Baseline,26500,-1.208734
128041,Baseline,26600,-1.211221
128041,Baseline,26700,-1.213707
128041,Baseline,26800,-1.216194
128041,Baseline,26900,-1.218681
128041,Baseline,27000,-1.221167
128041,Baseline,27100,-1.223654
128041,Baseline,27200,-1.226141
128041,Baseline,27300,-1.228627
128041,Baseline,27400,-1.231114
128041,Baseline,27500,-1.233601
128041,Baseline,27600,-1.236085
128041,Baseline,27700,-1.238570
128041,Baseline,27800,-1.241055
128041,Baseline,27900,-1.243539
128041,Baseline,28000,-1.246024
128041,Baseline,28100,-1.248509
128041,Baseline,28200,-1.250993
128041,Baseline,28300,-1.253478
128041,Baseline,28400,-1.255963
128041,Baseline,28500,-1.258447
128041,Baseline,28600,-1.260932
128041,Baseline,28700,-1.263417
128041,Baseline,28800,-1.265901
128041,Baseline,28900,-1.268386
128041,Baseline,29000,-1.270871
128041,Baseline,29100,-1.273355
128041,Baseline,29200,-1.275840
128041,Baseline,29300,-1.278325
128041,Baseline,29400,-1.280809
128041,Baseline,29500,-1.283294
128041,Baseline,29600,-1.285779
128041,Baseline,29700,-1.288263
128041,Baseline,29800,-1.290748
128041,Baseline,29900,-1.293233
128041,Baseline,30000,-1.295718
128041,Baseline,30100,-1.298209
128041,Baseline,30200,-1.300699
128041,Baseline,30300,-1.303190
128041,Baseline,30400,-1.305681
128041,Baseline,30500,-1.308172
128041,Baseline,30600,-1.310662
128041,Baseline,30700,-1.313153
128041,Baseline,30800,-1.315644
128041,Baseline,30900,-1.318134
128041,Baseline,31000,-1.320625
128041,Baseline,31100,-1.323116
128041,Baseline,31200,-1.325606
128041,Baseline,31300,-1.328097
128041,Baseline,31400,-1.330588
128041,Baseline,31500,-1.333078
128041,Baseline,31600,-1.335569
128041,Baseline,31700,-1.338060
128041,Baseline,31800,-1.340550
128041,Baseline,31900,-1.343041
128041,Baseline,32000,-1.345532
128041,Baseline,32100,-1.348022
128041,Baseline,32200,-1.350513
128041,Baseline,32299,-1.353004
128041,Baseline,32400,-1.355494
128041,Baseline,32500,-1.357985
128041,Baseline,32600,-1.360474
128041,Baseline,32700,-1.362962
128041,Baseline,32800,-1.365451
128041,Baseline,32900,-1.367940
128041,Baseline,33000,-1.370428
128041,Baseline,33100,-1.372917
128041,Baseline,33200,-1.375406
128041,Baseline,33300,-1.377894
128041,Baseline,33400,-1.380383
128041,Baseline,33500,-1.382872
128041,Baseline,33600,-1.385360
128041,Baseline,33700,-1.387849
128041,Baseline,33800,-1.390338
128041,Baseline,33900,-1.392826
128041,Baseline,34000,-1.395315
128041,Baseline,34100,-1.397804
128041,Baseline,34200,-1.400293
128041,Baseline,34300,-1.402781
128041,Baseline,34400,-1.405270
128041,Baseline,34500,-1.407759
128041,Baseline,34600,-1.410247
128041,Baseline,34700,-1.412736
128041,Baseline,34800,-1.415225
128041,Baseline,34900,-1.417713
128041,Baseline,35000,-1.420202
128041,Baseline,35100,-1.422688
128041,Baseline,35200,-1.425175
128041,Baseline,35300,-1.427662
128041,Baseline,35400,-1.430148
128041,Baseline,35500,-1.432635
128041,Baseline,35600,-1.435122
128041,Baseline,35700,-1.437609
128041,Baseline,35800,-1.440095
128041,Baseline,35900,-1.442582
128041,Baseline,36000,-1.445069
128041,Baseline,36100,-1.447555
128041,Baseline,36200,-1.450042
128041,Baseline,36300,-1.452529
128041,Baseline,36400,-1.455015
128041,Baseline,36500,-1.457502
128041,Baseline,36600,-1.459989
128041,Baseline,36700,-1.462475
128041,Baseline,36800,-1.464962
128041,Baseline,36900,-1.467449
128041,Baseline,37000,-1.469935
128041,Baseline,37100,-1.472422
128041,Baseline,37200,-1.474909
128041,Baseline,37300,-1.477395
128041,Baseline,37400,-1.479882
128041,Baseline,37500,-1.482369
128041,Baseline,37600,-1.484853
128041,Baseline,37700,-1.487338
128041,Baseline,37800,-1.489823
128041,Baseline,37900,-1.492307
128041,Baseline,38000,-1.494792
128041,Baseline,38100,-1.497277
128041,Baseline,38200,-1.499761
128041,Baseline,38300,-1.502246
128041,Baseline,38400,-1.504731
128041,Baseline,38500,-1.507215
128041,Baseline,38600,-1.509700
128041,Baseline,38700,-1.512185
128041,Baseline,38800,-1.514669
128041,Baseline,38900,-1.517154
128041,Baseline,39000,-1.519639
128041,Baseline,39100,-1.522123
128041,Baseline,39200,-1.524608
128041,Baseline,39300,-1.527093
128041,Baseline,39400,-1.529577
128041,Baseline,39500,-1.532062
128041,Baseline,39600,-1.534547
128041,Baseline,39700,-1.537032
128041,Baseline,39800,-1.539516
128041,Baseline,39900,-1.542001
128041,Baseline,40000,-1.544485
128041,Baseline,40100,-1.546959
128041,Baseline,40200,-1.549434
128041,Baseline,40300,-1.551909
128041,Baseline,40400,-1.554383
128041,Baseline,40500,-1.556858
128041,Baseline,40600,-1.559333
128041,Baseline,40700,-1.561807
128041,Baseline,40800,-1.564282
128041,Baseline,40900,-1.566757
128041,Baseline,41000,-1.569231
128041,Baseline,41100,-1.571706
128041,Baseline,41200,-1.574181
128041,Baseline,41300,-1.576655
128041,Baseline,41400,-1.579130
128041,Baseline,41500,-1.581605
128041,Baseline,41600,-1.584079
128041,Baseline,41700,-1.586554
128041,Baseline,41800,-1.589029
128041,Baseline,41900,-1.591504
128041,Baseline,42000,-1.593978
128041,Baseline,42100,-1.596453
128041,Baseline,42200,-1.598928
128041,Baseline,42300,-1.601402
128041,Baseline,42400,-1.603877
128041,Baseline,42500,-1.606351
128041,Baseline,42600,-1.608824
128041,Baseline,42700,-1.611297
128041,Baseline,42800,-1.613769
128041,Baseline,42900,-1.616242
128041,Baseline,43000,-1.618715
128041,Baseline,43100,-1.621187
128041,Baseline,43200,-1.623660
128041,Baseline,43300,-1.626133
128041,Baseline,43400,-1.628606
128041,Baseline,43500,-1.631078
128041,Baseline,43600,-1.633551
128041,Baseline,43700,-1.636024
128041,Baseline,43800,-1.638496
128041,Baseline,43900,-1.640969
128041,Baseline,44000,-1.643442
128041,Baseline,44100,-1.645914
128041,Baseline,44200,-1.648387
128041,Baseline,44300,-1.650860
128041,Baseline,44400,-1.653332
128041,Baseline,44500,-1.655805
128041,Baseline,44600,-1.658278
128041,Baseline,44700,-1.660750
128041,Baseline,44800,-1.663223
128041,Baseline,44900,-1.665696
128041,Baseline,45000,-1.668168
128041,Baseline,45100,-1.670639
128041,Baseline,45200,-1.673110
128041,Baseline,45300,-1.675580
128041,Baseline,45400,-1.678051
128041,Baseline,45500,-1.680522
128041,Baseline,45600,-1.682992
128041,Baseline,45700,-1.685463
128041,Baseline,45800,-1.687934
128041,Baseline,45900,-1.690405
128041,Baseline,46000,-1.692875
128041,Baseline,46100,-1.695346
128041,Baseline,46200,-1.697817
128041,Baseline,46300,-1.700287
128041,Baseline,46400,-1.702758
128041,Baseline,46500,-1.705229
128041,Baseline,46600,-1.707699
128041,Baseline,46700,-1.710170
128041,Baseline,46800,-1.712641
128041,Baseline,46900,-1.715111
128041,Baseline,47000,-1.717582
128041,Baseline,47100,-1.720053
128041,Baseline,47200,-1.722523
128041,Baseline,47300,-1.724994
128041,Baseline,47400,-1.727465
128041,Baseline,47500,-1.729935
128041,Baseline,47600,-1.732404
128041,Baseline,47700,-1.734873
128041,Baseline,47800,-1.737341
128041,Baseline,47900,-1.739810
128041,Baseline,48000,-1.742279
128041,Baseline,48100,-1.744747
128041,Baseline,48200,-1.747216
128041,Baseline,48300,-1.749685
128041,Baseline,48400,-1.752154
128041,Baseline,48500,-1.754622
128041,Baseline,48600,-1.757091
128041,Baseline,48700,-1.759560
128041,Baseline,48800,-1.762028
128041,Baseline,48900,-1.764497
128041,Baseline,49000,-1.766966
128041,Baseline,49100,-1.769434
128041,Baseline,49200,-1.771903
128041,Baseline,49300,-1.774372
128041,Baseline,49400,-1.776840
128041,Baseline,49500,-1.779309
128041,Baseline,49600,-1.781778
128041,Baseline,49700,-1.784246
128041,Baseline,49800,-1.786715
128041,Baseline,49900,-1.789184
128041,Baseline,50000,-1.791652
128041,Baseline,50100,-1.794127
128041,Baseline,50200,-1.796602
128041,Baseline,50300,-1.799076
128041,Baseline,50400,-1.801551
128041,Baseline,50500,-1.804026
128041,Baseline,50600,-1.806501
128041,Baseline,50700,-1.808975
128041,Baseline,50800,-1.811450
128041,Baseline,50900,-1.813925
128041,Baseline,51000,-1.816399
128041,Baseline,51100,-1.818874
128041,Baseline,51200,-1.821349
128041,Baseline,51300,-1.823823
128041,Baseline,51400,-1.826298
128041,Baseline,51500,-1.828773
128041,Baseline,51600,-1.831247
128041,Baseline,51700,-1.833722
128041,Baseline,51800,-1.836197
128041,Baseline,51900,-1.838671
128041,Baseline,52000,-1.841146
128041,Baseline,52100,-1.843621
128041,Baseline,52200,-1.846095
128041,Baseline,52300,-1.848570
128041,Baseline,52400,-1.851045
128041,Baseline,52500,-1.853519
128041,Baseline,52600,-1.855992
128041,Baseline,52700,-1.858465
128041,Baseline,52800,-1.860937
128041,Baseline,52900,-1.863410
128041,Baseline,53000,-1.865883
128041,Baseline,53100,-1.868356
128041,Baseline,53200,-1.870828
128041,Baseline,53300,-1.873301
128041,Baseline,53400,-1.875774
128041,Baseline,53500,-1.878246
128041,Baseline,53600,-1.880719
128041,Baseline,53700,-1.883192
128041,Baseline,53800,-1.885664
128041,Baseline,53900,-1.888137
128041,Baseline,54000,-1.890610
128041,Baseline,54100,-1.893082
128041,Baseline,54200,-1.895555
128041,Baseline,54300,-1.898028
128041,Baseline,54400,-1.900500
128041,Baseline,54500,-1.902973
128041,Baseline,54600,-1.905446
128041,Baseline,54700,-1.907918
128041,Baseline,54800,-1.910391
128041,Baseline,54900,-1.912864
128041,Baseline,55000,-1.915336
128041,Baseline,55100,-1.917807
128041,Baseline,55200,-1.920278
128041,Baseline,55300,-1.922748
128041,Baseline,55400,-1.925219
128041,Baseline,55500,-1.927690
128041,Baseline,55600,-1.930161
128041,Baseline,55700,-1.932631
128041,Baseline,55800,-1.935102
128041,Baseline,55900,-1.937573
128041,Baseline,56000,-1.940043
128041,Baseline,56100,-1.942514
128041,Baseline,56200,-1.944985
128041,Baseline,56300,-1.947455
128041,Baseline,56400,-1.949926
128041,Baseline,56500,-1.952397
128041,Baseline,56600,-1.954867
128041,Baseline,56700,-1.957338
128041,Baseline,56800,-1.959809
128041,Baseline,56900,-1.962279
128041,Baseline,57000,-1.964750
128041,Baseline,57100,-1.967221
128041,Baseline,57200,-1.969691
128041,Baseline,57300,-1.972162
128041,Baseline,57400,-1.974633
128041,Baseline,57500,-1.977103
128041,Baseline,57600,-1.979572
128041,Baseline,57700,-1.982041
128041,Baseline,57800,-1.984509
128041,Baseline,57900,-1.986978
128041,Baseline,58000,-1.989447
128041,Baseline,58100,-1.991916
128041,Baseline,58200,-1.994384
128041,Baseline,58300,-1.996853
128041,Baseline,58400,-1.999322
128041,Baseline,58500,-2.001790
128041,Baseline,58600,-2.004259
128041,Baseline,58700,-2.006728
128041,Baseline,58800,-2.009196
128041,Baseline,58900,-2.011665
128041,Baseline,59000,-2.014134
128041,Baseline,59100,-2.016602
128041,Baseline,59200,-2.019071
128041,Baseline,59300,-2.021540
128041,Baseline,59400,-2.024008
128041,Baseline,59500,-2.026477
128041,Baseline,59600,-2.028946
128041,Baseline,59700,-2.031414
128041,Baseline,59800,-2.033883
128041,Baseline,59900,-2.036352
128041,Baseline,60000,-2.038820
128041,WNN,0,-0.552560
128041,WNN,100,-0.554441
128041,WNN,200,-0.555922
128041,WNN,300,-0.556940
128041,WNN,400,-0.557282
128041,WNN,500,-0.557391
128041,WNN,600,-0.556904
128041,WNN,700,-0.556019
128041,WNN,800,-0.554796
128041,WNN,900,-0.553046
128041,WNN,1000,-0.550956
128041,WNN,1100,-0.548314
128041,WNN,1200,-0.545333
128041,WNN,1300,-0.541867
128041,WNN,1400,-0.537932
128041,WNN,1500,-0.533648
128041,WNN,1600,-0.528906
128041,WNN,1700,-0.523739
128041,WNN,1800,-0.518263
128041,WNN,1900,-0.512285
128041,WNN,2000,-0.505889
128041,WNN,2100,-0.499241
128041,WNN,2200,-0.492246
128041,WNN,2300,-0.484647
128041,WNN,2400,-0.476733
128041,WNN,2500,-0.468395
128041,WNN,2600,-0.459672
128041,WNN,2700,-0.450600
128041,WNN,2800,-0.441225
128041,WNN,2900,-0.431256
128041,WNN,3000,-0.421158
128041,WNN,3100,-0.410670
128041,WNN,3200,-0.399889
128041,WNN,3300,-0.388758
128041,WNN,3400,-0.377499
128041,WNN,3500,-0.365706
128041,WNN,3600,-0.353517
128041,WNN,3700,-0.341222
128041,WNN,3800,-0.328479
128041,WNN,3900,-0.315618
128041,WNN,4000,-0.302353
128041,WNN,4100,-0.289154
128041,WNN,4200,-0.275480
128041,WNN,4300,-0.261673
128041,WNN,4400,-0.247653
128041,WNN,4500,-0.233584
128041,WNN,4600,-0.219110
128041,WNN,4700,-0.204518
128041,WNN,4800,-0.189663
128041,WNN,4900,-0.174694
128041,WNN,5000,-0.159768
128041,WNN,5100,-0.144518
128041,WNN,5200,-0.129158
128041,WNN,5300,-0.113812
128041,WNN,5400,-0.098203
128041,WNN,5500,-0.082642
128041,WNN,5600,-0.067038
128041,WNN,5700,-0.051521
128041,WNN,5800,-0.035791
128041,WNN,5900,-0.020012
128041,WNN,6000,-0.004196
128041,WNN,6100,0.011716
128041,WNN,6200,0.027564
128041,WNN,6300,0.043446
128041,WNN,6400,0.059159
128041,WNN,6500,0.074741
128041,WNN,6600,0.090218
128041,WNN,6700,0.105763
128041,WNN,6800,0.121082
128041,WNN,6900,0.136459
128041,WNN,7000,0.151768
128041,WNN,7100,0.166985
128041,WNN,7200,0.181966
128041,WNN,7300,0.196639
128041,WNN,7400,0.211404
128041,WNN,7500,0.226001
128041,WNN,7600,0.240363
128041,WNN,7700,0.254566
128041,WNN,7800,0.268564
128041,WNN,7900,0.282352
128041,WNN,8000,0.295969
128041,WNN,8100,0.309245
128041,WNN,8200,0.322259
128041,WNN,8300,0.335002
128041,WNN,8400,0.347613
128041,WNN,8500,0.359893
128041,WNN,8600,0.371812
128041,WNN,8700,0.383267
128041,WNN,8800,0.394611
128041,WNN,8900,0.405677
128041,WNN,9000,0.416449
128041,WNN,9100,0.426689
128041,WNN,9200,0.436688
128041,WNN,9300,0.446489
128041,WNN,9400,0.455877
128041,WNN,9500,0.464859
128041,WNN,9600,0.473317
128041,WNN,9700,0.481603
128041,WNN,9800,0.489258
128041,WNN,9900,0.496643
128041,WNN,10000,0.503683
128041,WNN,10100,0.510181
128041,WNN,10200,0.516388
128041,WNN,10300,0.522337
128041,WNN,10400,0.527685
128041,WNN,10500,0.532689
128041,WNN,10600,0.537189
128041,WNN,10700,0.541152
128041,WNN,10800,0.544715
128041,WNN,10900,0.547966
128041,WNN,11000,0.550818
128041,WNN,11100,0.553124
128041,WNN,11200,0.554874
128041,WNN,11300,0.556335
128041,WNN,11400,0.557360
128041,WNN,11500,0.557936
128041,WNN,11600,0.557954
128041,WNN,11700,0.557649
128041,WNN,11800,0.556861
128041,WNN,11900,0.555690
128041,WNN,12000,0.554018
128041,WNN,12100,0.552021
128041,WNN,12200,0.549542
128041,WNN,12300,0.546417
128041,WNN,12400,0.543041
128041,WNN,12500,0.538982
128041,WNN,12600,0.534708
128041,WNN,12700,0.529919
128041,WNN,12800,0.524735
128041,WNN,12900,0.518970
128041,WNN,13000,0.512917
128041,WNN,13100,0.506575
128041,WNN,13200,0.499947
128041,WNN,13300,0.492798
128041,WNN,13400,0.485284
128041,WNN,13500,0.477350
128041,WNN,13600,0.469110
128041,WNN,13700,0.460500
128041,WNN,13800,0.451658
128041,WNN,13900,0.442203
128041,WNN,14000,0.432266
128041,WNN,14100,0.422134
128041,WNN,14200,0.411705
128041,WNN,14300,0.400801
128041,WNN,14400,0.389633
128041,WNN,14500,0.378088
128041,WNN,14600,0.366268
128041,WNN,14700,0.354101
128041,WNN,14800,0.341672
128041,WNN,14900,0.328983
128041,WNN,15000,0.316146
128041,WNN,15100,0.303024
128041,WNN,15200,0.289516
128041,WNN,15300,0.275887
128041,WNN,15400,0.262122
128041,WNN,15500,0.247949
128041,WNN,15600,0.233713
128041,WNN,15700,0.219323
128041,WNN,15800,0.204642
128041,WNN,15900,0.189688
128041,WNN,16000,0.174674
128041,WNN,16100,0.159638
128041,WNN,16200,0.144427
128041,WNN,16300,0.129039
128041,WNN,16400,0.113810
128041,WNN,16500,0.098422
128041,WNN,16600,0.082707
128041,WNN,16700,0.067134
128041,WNN,16800,0.051403
128041,WNN,16900,0.035503
128041,WNN,17000,0.019726
128041,WNN,17100,0.004010
128041,WNN,17200,-0.011870
128041,WNN,17300,-0.027599
128041,WNN,17400,-0.043349
128041,WNN,17500,-0.059122
128041,WNN,17600,-0.074826
128041,WNN,17700,-0.090397
128041,WNN,17800,-0.105973
128041,WNN,17900,-0.121584
128041,WNN,18000,-0.136657
128041,WNN,18100,-0.151917
128041,WNN,18200,-0.166920
128041,WNN,18300,-0.182004
128041,WNN,18400,-0.196788
128041,WNN,18500,-0.211509
128041,WNN,18600,-0.226109
128041,WNN,18700,-0.240211
128041,WNN,18800,-0.254406
128041,WNN,18900,-0.268419
128041,WNN,19000,-0.282070
128041,WNN,19100,-0.295672
128041,WNN,19200,-0.309142
128041,WNN,19300,-0.322151
128041,WNN,19400,-0.334874
128041,WNN,19500,-0.347362
128041,WNN,19600,-0.359645
128041,WNN,19700,-0.371600
128041,WNN,19800,-0.383199
128041,WNN,19900,-0.394667
128041,WNN,20000,-0.405605
128041,WNN,20100,-0.416297
128041,WNN,20200,-0.426598
128041,WNN,20300,-0.436797
128041,WNN,20400,-0.446395
128041,WNN,20500,-0.455725
128041,WNN,20600,-0.464659
128041,WNN,20700,-0.473172
128041,WNN,20800,-0.481192
128041,WNN,20900,-0.489007
128041,WNN,21000,-0.496520
128041,WNN,21100,-0.503608
128041,WNN,21200,-0.510130
128041,WNN,21300,-0.516224
128041,WNN,21400,-0.522009
128041,WNN,21500,-0.527537
128041,WNN,21600,-0.532401
128041,WNN,21700,-0.537090
128041,WNN,21800,-0.541123
128041,WNN,21900,-0.544697
128041,WNN,22000,-0.548114
128041,WNN,22100,-0.550819
128041,WNN,22200,-0.553352
128041,WNN,22300,-0.555178
128041,WNN,22400,-0.556668
128041,WNN,22500,-0.557602
128041,WNN,22600,-0.558136
128041,WNN,22700,-0.558408
128041,WNN,22800,-0.558149
128041,WNN,22900,-0.557231
128041,WNN,23000,-0.555986
128041,WNN,23100,-0.554301
128041,WNN,23200,-0.552264
128041,WNN,23300,-0.549810
128041,WNN,23400,-0.546724
128041,WNN,23500,-0.543212
128041,WNN,23600,-0.539216
128041,WNN,23700,-0.534811
128041,WNN,23800,-0.530168
128041,WNN,23900,-0.525028
128041,WNN,24000,-0.519549
128041,WNN,24100,-0.513462
128041,WNN,24200,-0.507104
128041,WNN,24300,-0.500305
128041,WNN,24400,-0.493100
128041,WNN,24500,-0.485652
128041,WNN,24600,-0.477705
128041,WNN,24700,-0.469268
128041,WNN,24800,-0.460630
128041,WNN,24900,-0.451626
128041,WNN,25000,-0.442211
128041,WNN,25100,-0.432262
128041,WNN,25200,-0.422106
128041,WNN,25300,-0.411588
128041,WNN,25400,-0.400750
128041,WNN,25500,-0.389567
128041,WNN,25600,-0.378211
128041,WNN,25700,-0.366454
128041,WNN,25800,-0.354317
128041,WNN,25900,-0.342024
128041,WNN,26000,-0.329439
128041,WNN,26100,-0.316573
128041,WNN,26200,-0.303584
128041,WNN,26300,-0.290306
128041,WNN,26400,-0.276646
128041,WNN,26500,-0.262765
128041,WNN,26600,-0.248678
128041,WNN,26700,-0.234596
128041,WNN,26800,-0.220227
128041,WNN,26900,-0.205587
128041,WNN,27000,-0.190864
128041,WNN,27100,-0.175962
128041,WNN,27200,-0.160937
128041,WNN,27300,-0.145595
128041,WNN,27400,-0.130369
128041,WNN,27500,-0.114961
128041,WNN,27600,-0.099456
128041,WNN,27700,-0.083641
128041,WNN,27800,-0.068024
128041,WNN,27900,-0.052098
128041,WNN,28000,-0.036305
128041,WNN,28100,-0.020461
128041,WNN,28200,-0.004684
128041,WNN,28300,0.011153
128041,WNN,28400,0.027111
128041,WNN,28500,0.042850
128041,WNN,28600,0.058508
128041,WNN,28700,0.074117
128041,WNN,28800,0.089460
128041,WNN,28900,0.105140
128041,WNN,29000,0.120679
128041,WNN,29100,0.135938
128041,WNN,29200,0.151093
128041,WNN,29300,0.166227
128041,WNN,29400,0.181198
128041,WNN,29500,0.195958
128041,WNN,29600,0.210463
128041,WNN,29700,0.225007
128041,WNN,29800,0.239454
128041,WNN,29900,0.253462
128041,WNN,30000,0.267344
128041,WNN,30100,0.281167
128041,WNN,30200,0.294691
128041,WNN,30300,0.307997
128041,WNN,30400,0.320904
128041,WNN,30500,0.333598
128041,WNN,30600,0.346035
128041,WNN,30700,0.358371
128041,WNN,30800,0.370469
128041,WNN,30900,0.382071
128041,WNN,31000,0.393331
128041,WNN,31100,0.404355
128041,WNN,31200,0.415092
128041,WNN,31300,0.425532
128041,WNN,31400,0.435497
128041,WNN,31500,0.445078
128041,WNN,31600,0.454414
128041,WNN,31700,0.463456
128041,WNN,31800,0.471995
128041,WNN,31900,0.480217
128041,WNN,32000,0.488152
128041,WNN,32100,0.495533
128041,WNN,32200,0.502443
128041,WNN,32299,0.509117
128041,WNN,32400,0.515423
128041,WNN,32500,0.521235
128041,WNN,32600,0.526630
128041,WNN,32700,0.531622
