time_ms,packet_delay_ms,normalized_delta_phi,is_replay,detected_by_threshold
8900,1.993711,0.011496,0,0
9000,8.952168,0.012375,0,0
9100,7.369946,0.013182,0,0
9200,8.111111,0.013984,0,0
9300,3.871978,0.014816,0,0
9400,6.737382,0.015654,0,0
9500,5.074800,0.016538,0,0
9600,8.738371,0.017450,0,0
9700,0.686595,0.018344,0,0
9800,3.280284,0.019224,0,0
9900,8.305870,0.020066,0,0
10000,4.293554,0.020896,0,0
10100,8.905525,0.021753,0,0
10200,7.849789,0.022601,0,0
10300,4.897818,0.023388,0,0
10400,5.102899,0.024184,0,0
10500,8.154546,0.025023,0,0
10600,5.852350,0.025785,0,0
10700,7.925155,0.026519,0,0
10800,6.953840,0.027226,0,0
10900,0.878588,0.027914,0,0
11000,6.444833,0.028573,0,0
11100,2.699397,0.029299,0,0
11200,6.344083,0.029904,0,0
11300,3.122452,0.030571,0,0
11400,2.987932,0.031154,0,0
11500,7.595083,0.031734,0,0
11600,0.361692,0.032289,0,0
11700,4.029952,0.032827,0,0
11800,4.172829,0.033356,0,0
11900,3.002125,0.033835,0,0
12000,4.631245,0.034289,0,0
12100,3.634892,0.034752,0,0
12200,1.610675,0.035235,0,0
12300,3.102096,0.035665,0,0
12400,5.120665,0.036105,0,0
12500,7.874109,0.036577,0,0
12600,5.134055,0.037009,0,0
12700,0.603380,0.037379,0,0
12800,8.566983,0.037811,0,0
12900,5.255125,0.038197,0,0
13000,4.419160,0.038525,0,0
13100,7.376202,0.038827,0,0
13200,4.226703,0.039116,0,0
13300,0.473696,0.039441,0,0
13400,8.117048,0.039793,0,0
13500,4.213003,0.040175,0,0
13600,3.993149,0.040436,0,0
13700,7.514000,0.040685,0,0
13800,8.387365,0.040980,0,0
13900,4.621169,0.041251,0,0
14000,5.528085,0.041443,0,0
14100,3.854825,0.041663,0,0
14200,2.795169,0.041821,0,0
14300,2.111332,0.041990,0,0
14400,5.479162,0.042238,0,0
14500,1.458062,0.042392,0,0
14600,0.757945,0.042549,0,0
14700,7.616361,0.042645,0,0
14800,4.844827,0.042744,0,0
14900,5.075677,0.042818,0,0
15000,1.357845,0.042919,0,0
15100,2.272163,0.042962,0,0
15200,3.100182,0.043019,0,0
15300,8.018225,0.042961,0,0
15400,2.631958,0.042940,0,0
15500,0.492866,0.042765,0,0
15600,3.686445,0.042615,0,0
15700,7.313549,0.042373,0,0
15800,4.971295,0.042177,0,0
15900,4.268051,0.042011,0,0
16000,7.472616,0.041879,0,0
16100,4.471524,0.041701,0,0
16200,3.094156,0.041544,0,0
16300,8.169349,0.041392,0,0
16400,1.991562,0.041216,0,0
16500,0.540469,0.040965,0,0
16600,3.334640,0.040700,0,0
16700,6.089788,0.040467,0,0
16800,5.123185,0.040188,0,0
16900,4.181845,0.039933,0,0
17000,8.558021,0.039703,0,0
17100,8.885151,0.039482,0,0
17200,5.515627,0.039198,0,0
17300,3.887293,0.038878,0,0
17400,0.302538,0.038612,0,0
17500,0.398423,0.038346,0,0
17600,2.862112,0.038071,0,0
17700,1.806622,0.037812,0,0
17800,4.979871,0.037495,0,0
17900,5.910109,0.037143,0,0
18000,7.514391,0.036811,0,0
18100,3.687687,0.036456,0,0
18200,0.488597,0.036065,0,0
18300,7.781886,0.035676,0,0
18400,3.395279,0.035307,0,0
18500,0.871647,0.034860,0,0
18600,2.946322,0.034417,0,0
18700,6.064759,0.033962,0,0
18800,0.332648,0.033443,0,0
18900,6.555807,0.032895,0,0
19000,5.023896,0.032316,0,0
19100,6.231578,0.031724,0,0
19200,3.273324,0.031138,0,0
19300,6.329789,0.030505,0,0
19400,2.987045,0.029850,0,0
19500,6.332170,0.029213,0,0
19600,3.913610,0.028609,0,0
19700,3.280673,0.027956,0,0
19800,0.545394,0.027225,0,0
19900,2.658843,0.026520,0,0
20000,38.238837,0.084252,1,0
20100,1.144830,0.084974,0,0
20200,0.370702,0.085645,0,0
20300,5.223241,0.086388,0,0
20400,2.701446,0.087033,0,0
20500,89.849983,0.238740,1,0
20600,8.024180,0.239323,0,0
20700,1.554754,0.239894,0,0
20800,7.660380,0.240390,0,0
20900,3.397589,0.240741,0,0
21000,136.443155,0.429192,1,0
21100,6.499838,0.429384,0,0
21200,4.989865,0.429502,0,0
21300,6.154961,0.429474,0,0
21400,0.715240,0.429376,0,0
21500,175.884993,0.648629,1,1
21600,2.248769,0.648149,0,1
21700,6.306317,0.647496,0,1
21800,0.889547,0.646678,0,1
21900,3.437492,0.645643,0,1
22000,69.583943,0.779391,1,1
22100,8.818303,0.777992,0,1
22200,1.102284,0.776339,0,1
22300,3.064213,0.774492,0,1
22400,4.420544,0.772314,0,1
22500,167.154721,0.982526,1,1
22600,1.814515,0.979890,0,1
22700,3.971788,0.976871,0,1
22800,7.672320,0.973554,0,1
22900,2.660088,0.970027,0,1
23000,139.803447,0.842970,1,1
23100,2.836882,0.846818,0,1
23200,5.595979,0.850402,0,1
23300,0.431304,0.853725,0,1
23400,1.416229,0.856866,0,1
23500,69.640110,0.724644,1,1
23600,2.355903,0.727266,0,1
23700,7.313700,0.729627,0,1
23800,0.903448,0.731715,0,1
23900,5.293375,0.733566,0,1
24000,125.568797,0.555700,1,0
24100,1.727702,0.557131,0,0
24200,3.908709,0.558357,0,0
24300,1.507775,0.559418,0,0
24400,8.027178,0.560345,0,0
24500,160.067272,0.354114,1,0
24600,7.410991,0.354777,0,0
24700,6.072131,0.355324,0,0
24800,8.342596,0.355771,0,0
24900,8.349714,0.356115,0,0
25000,161.348281,0.148429,1,0
25100,7.768332,0.148624,0,0
25200,1.090144,0.148740,0,0
25300,5.503640,0.148844,0,0
25400,2.822192,0.148857,0,0
25500,28.969035,0.046233,1,0
25600,1.074817,0.046246,0,0
25700,3.730915,0.046206,0,0
25800,0.566334,0.046157,0,0
25900,0.292641,0.046090,0,0
26000,146.270539,0.149914,1,0
26100,6.892874,0.150000,0,0
26200,5.396434,0.150019,0,0
26300,3.173930,0.149952,0,0
26400,0.443051,0.149904,0,0
26500,179.164594,0.371956,1,0
26600,5.371003,0.371771,0,0
26700,5.646659,0.371454,0,0
26800,8.109301,0.370999,0,0
26900,8.359818,0.370466,0,0
27000,37.672356,0.479387,1,0
27100,5.144250,0.478566,0,0
27200,8.826483,0.477585,0,0
27300,5.809639,0.476530,0,0
27400,0.509732,0.475341,0,0
27500,72.989945,0.611652,1,0
27600,7.535217,0.610106,0,0
27700,3.085914,0.608375,0,0
27800,4.039717,0.606470,0,0
27900,5.415414,0.604348,0,0
28000,113.928450,0.772235,1,1
28100,3.362214,0.769705,0,1
28200,2.122874,0.766889,0,1
28300,1.169199,0.763843,0,1
28400,8.297517,0.760589,0,1
28500,60.939205,0.885234,1,1
28600,5.988891,0.881509,0,1
28700,0.455341,0.877507,0,1
28800,1.004847,0.873298,0,1
28900,0.419483,0.868806,0,1
29000,126.481604,0.955730,1,1
29100,4.012592,0.960464,0,1
29200,0.736522,0.964951,0,1
29300,7.693420,0.969169,0,1
29400,5.318462,0.973005,0,1
29500,29.884014,0.873204,1,1
29600,8.256428,0.876519,0,1
29700,2.826572,0.879525,0,1
29800,7.751520,0.882241,0,1
29900,4.992716,0.884704,0,1
30000,113.555620,0.717059,1,1
30100,6.691857,0.719043,0,1
30200,8.541749,0.720888,0,1
30300,7.089598,0.722560,0,1
30400,6.751732,0.723967,0,1
30500,158.789596,0.519231,1,0
30600,3.770986,0.520300,0,0
30700,2.465556,0.521209,0,0
30800,1.602239,0.522004,0,0
30900,2.671858,0.522638,0,0
31000,83.313066,0.377209,1,0
31100,6.193930,0.377528,0,0
31200,1.290596,0.377704,0,0
31300,0.335720,0.377734,0,0
31400,0.967467,0.377659,0,0
31500,175.071714,0.158650,1,0
31600,4.056809,0.158423,0,0
31700,3.893378,0.158178,0,0
31800,1.390551,0.157871,0,0
31900,8.608526,0.157566,0,0
32000,30.688039,0.053188,1,0
32100,4.233103,0.052737,0,0
32200,2.534683,0.052275,0,0
32299,2.342819,0.051905,0,0
32400,8.968746,0.051461,0,0
32500,71.905717,0.085781,1,0
32600,4.440891,0.086248,0,0
32700,7.775357,0.086740,0,0
32800,2.786892,0.087131,0,0
32900,3.676997,0.087566,0,0
33000,98.982756,0.246228,1,0
33100,3.887636,0.246528,0,0
33200,2.559419,0.246770,0,0
33300,4.435470,0.246923,0,0
33400,2.926322,0.247065,0,0
33500,121.101963,0.423073,1,0
33600,2.285181,0.422996,0,0
33700,3.882576,0.422839,0,0
33800,1.680133,0.422553,0,0
33900,7.057786,0.422159,0,0
34000,57.841842,0.547247,1,0
34100,5.935964,0.546522,0,0
34200,7.263235,0.545696,0,0
34300,5.557484,0.544670,0,0
34400,7.884532,0.543543,0,0
34500,11.047866,0.630621,1,1
34600,3.221037,0.629198,0,1
34700,3.814940,0.627543,0,1
34800,5.021493,0.625696,0,1
34900,5.761570,0.623613,0,1
35000,53.060667,0.743194,1,1
35100,2.499108,0.740756,0,1
35200,5.811898,0.738063,0,1
35300,8.423944,0.735191,0,1
35400,1.094097,0.732052,0,1
35500,105.029658,0.891844,1,1
35600,4.619807,0.888250,0,1
35700,5.567211,0.884427,0,1
35800,4.143215,0.880306,0,1
35900,7.348229,0.875937,0,1
36000,168.446937,0.915079,1,1
36100,8.919269,0.919751,0,1
36200,8.698182,0.924066,0,1
36300,2.862683,0.928092,0,1
36400,6.380870,0.931847,0,1
36500,7.239705,0.849948,1,1
36600,4.371968,0.853193,0,1
36700,0.590868,0.856116,0,1
36800,0.714537,0.858916,0,1
36900,3.886023,0.861359,0,1
37000,11.200921,0.775091,1,1
37100,4.888576,0.777046,0,1
37200,3.917480,0.778799,0,1
37300,5.363631,0.780304,0,1
37400,2.182906,0.781534,0,1
37500,134.588565,0.595897,1,0
37600,5.560115,0.596734,0,0
37700,1.812156,0.597332,0,0
37800,1.081653,0.597719,0,0
37900,2.659443,0.597906,0,0
38000,76.794718,0.457300,1,0
38100,6.293381,0.457238,0,0
38200,5.704987,0.456996,0,0
38300,3.509493,0.456604,0,0
38400,7.048730,0.456114,0,0
38500,130.271896,0.272218,1,0
38600,7.177291,0.271513,0,0
38700,5.150127,0.270746,0,0
38800,6.652146,0.269961,0,0
38900,8.022023,0.269075,0,0
39000,121.833259,0.091572,1,0
39100,2.644123,0.090527,0,0
39200,0.353838,0.089476,0,0
39300,2.615707,0.088393,0,0
39400,8.023376,0.087248,0,0
39500,156.731716,0.118140,1,0
39600,0.885616,0.119282,0,0
39700,5.678031,0.120397,0,0
39800,4.166868,0.121411,0,0
39900,4.403919,0.122403,0,0
40000,147.680856,0.320406,1,0
40100,7.586170,0.321236,0,0
40200,8.780282,0.321970,0,0
40300,5.612906,0.322648,0,0
40400,2.422185,0.323198,0,0
40500,130.183320,0.506786,1,0
40600,5.472855,0.507140,0,0
40700,1.323104,0.507347,0,0
40800,5.285557,0.507328,0,0
40900,5.996187,0.507155,0,0
41000,173.616057,0.724565,1,1
41100,2.882227,0.724053,0,1
41200,7.128743,0.723230,0,1
41300,5.681847,0.722180,0,1
41400,1.546880,0.720945,0,1
41500,95.192463,0.874841,1,1
41600,2.545262,0.873052,0,1
41700,3.236617,0.871072,0,1
41800,3.561553,0.868832,0,1
41900,4.469691,0.866350,0,1
42000,154.473657,0.933916,1,1
42100,2.403146,0.936700,0,1
42200,1.376604,0.939160,0,1
42300,1.145177,0.941354,0,1
42400,5.232028,0.943302,0,1
42500,45.103820,0.829528,1,1
42600,0.855810,0.830939,0,1
42700,5.349083,0.832116,0,1
42800,2.561814,0.833106,0,1
42900,6.509138,0.833798,0,1
43000,133.500950,0.648445,1,1
43100,5.269312,0.648678,0,1
43200,1.635899,0.648720,0,1
43300,1.145204,0.648500,0,1
43400,3.752698,0.648117,0,1
43500,144.752985,0.452781,1,0
43600,7.823735,0.452045,0,0
43700,5.765557,0.451154,0,0
43800,4.090505,0.450126,0,0
43900,5.838036,0.448954,0,0
44000,73.755690,0.309369,1,0
44100,2.771870,0.307947,0,0
44200,8.310647,0.306434,0,0
44300,3.627354,0.304796,0,0
44400,2.719904,0.303050,0,0
44500,28.281689,0.199200,1,0
44600,5.322660,0.197439,0,0
44700,5.429529,0.195649,0,0
44800,0.869194,0.193779,0,0
44900,2.540381,0.191899,0,0
45000,20.639022,0.093935,1,0
45100,3.429201,0.091967,0,0
45200,7.755277,0.089939,0,0
45300,7.545254,0.087917,0,0
45400,6.821645,0.085861,0,0
45500,5.942490,0.083690,0,0
45600,3.116320,0.081585,0,0
45700,5.464632,0.079333,0,0
45800,1.633209,0.077092,0,0
45900,5.810969,0.074825,0,0
46000,5.126909,0.072593,0,0
46100,7.896635,0.070335,0,0
46200,1.834169,0.068101,0,0
46300,5.469230,0.065833,0,0
46400,2.001383,0.063575,0,0
46500,5.584329,0.061285,0,0
46600,4.662933,0.059027,0,0
46700,1.360338,0.056731,0,0
46800,7.602911,0.054439,0,0
46900,3.635001,0.052131,0,0
47000,5.629052,0.049803,0,0
47100,7.643206,0.047465,0,0
47200,2.535858,0.045054,0,0
47300,8.782855,0.042631,0,0
47400,5.176122,0.040180,0,0
47500,5.483616,0.037728,0,0
47600,4.016075,0.035311,0,0
47700,4.907577,0.032844,0,0
47800,2.257242,0.030373,0,0
47900,3.247537,0.027863,0,0
48000,3.740404,0.025378,0,0
48100,5.051647,0.022878,0,0
48200,3.183838,0.020299,0,0
48300,1.278473,0.017829,0,0
48400,4.058192,0.015260,0,0
48500,1.610683,0.012691,0,0
48600,5.658492,0.010148,0,0
48700,4.584170,0.007508,0,0
48800,5.018939,0.004934,0,0
48900,1.653057,0.002325,0,0
49000,2.853544,0.000227,0,0
49100,3.979775,0.002840,0,0
49200,4.946052,0.005468,0,0
49300,3.592880,0.008086,0,0
49400,8.570324,0.010671,0,0
49500,5.956834,0.013258,0,0
49600,7.203301,0.015783,0,0
49700,6.081237,0.018313,0,0
49800,7.871196,0.020797,0,0
49900,1.086600,0.023297,0,0
50000,0.761067,0.025769,0,0
50100,2.925623,0.028240,0,0
50200,0.926885,0.030698,0,0
50300,0.753483,0.033229,0,0
50400,0.438595,0.035715,0,0
50500,8.098100,0.038260,0,0
50600,0.488952,0.040749,0,0
50700,3.694958,0.043197,0,0
50800,4.022627,0.045668,0,0
50900,6.768334,0.048156,0,0
51000,2.895046,0.050663,0,0
51100,5.065497,0.053155,0,0
51200,5.332421,0.055569,0,0
51300,7.526064,0.057990,0,0
51400,1.571638,0.060466,0,0
51500,8.813280,0.062836,0,0
51600,5.804257,0.065121,0,0
51700,2.888030,0.067430,0,0
51800,2.038881,0.069713,0,0
51900,4.099833,0.072021,0,0
52000,6.147044,0.074232,0,0
52100,4.656919,0.076510,0,0
52200,1.953057,0.078743,0,0
52300,3.953200,0.081009,0,0
52400,0.700553,0.083060,0,0
52500,7.521191,0.085115,0,0
52600,6.241062,0.087121,0,0
52700,3.605955,0.089117,0,0
52800,5.895652,0.091070,0,0
52900,7.747689,0.092995,0,0
53000,8.028901,0.094924,0,0
53100,3.621088,0.096786,0,0
53200,2.617948,0.098615,0,0
53300,2.575000,0.100458,0,0
53400,6.664975,0.102288,0,0
53500,4.412526,0.104111,0,0
53600,7.123112,0.105832,0,0
53700,5.924123,0.107476,0,0
53800,3.127652,0.109119,0,0
53900,0.837586,0.110819,0,0
54000,8.070520,0.112411,0,0
54100,3.877932,0.114043,0,0
54200,0.399221,0.115697,0,0
54300,3.934825,0.117250,0,0
54400,4.640146,0.118748,0,0
54500,3.548201,0.120284,0,0
54600,0.979473,0.121758,0,0
54700,4.296589,0.123183,0,0
54800,6.983265,0.124641,0,0
54900,7.590645,0.126020,0,0
55000,3.221166,0.127360,0,0
55100,2.988441,0.128706,0,0
55200,1.022711,0.130008,0,0
55300,1.548492,0.131270,0,0
55400,1.123888,0.132467,0,0
55500,6.315453,0.133622,0,0
55600,1.948837,0.134740,0,0
55700,6.334473,0.135773,0,0
55800,3.339530,0.136884,0,0
55900,7.549586,0.137922,0,0
56000,8.275270,0.138943,0,0
56100,8.735052,0.139947,0,0
56200,8.233679,0.140927,0,0
56300,0.899878,0.141839,0,0
56400,8.917550,0.142686,0,0
56500,7.007981,0.143556,0,0
56600,0.932923,0.144319,0,0
56700,5.570340,0.145070,0,0
56800,6.744017,0.145787,0,0
56900,1.113783,0.146492,0,0
57000,8.205091,0.147212,0,0
57100,4.130604,0.147841,0,0
57200,4.140169,0.148439,0,0
57300,3.053372,0.149008,0,0
57400,5.161362,0.149480,0,0
57500,8.038796,0.149865,0,0
57600,3.123580,0.150295,0,0
57700,4.972680,0.150626,0,0
57800,0.303701,0.150903,0,0
57900,2.526800,0.151033,0,0
58000,8.764410,0.151172,0,0
58100,7.088454,0.151381,0,0
58200,5.046491,0.151388,0,0
58300,4.930765,0.151429,0,0
58400,7.921785,0.151433,0,0
58500,2.334020,0.151341,0,0
58600,7.309194,0.151280,0,0
58700,5.853033,0.151196,0,0
58800,2.393330,0.151027,0,0
58900,7.950209,0.150829,0,0
59000,8.614302,0.150549,0,0
59100,6.492101,0.150221,0,0
59200,2.286043,0.149860,0,0
59300,2.679444,0.149404,0,0
59400,2.351953,0.148974,0,0
59500,2.707442,0.148442,0,0
59600,3.705153,0.147901,0,0
59700,8.635695,0.147294,0,0
59800,2.772276,0.146631,0,0
59900,0.922636,0.145875,0,0
60000,1.368619,0.145095,0,0
0,3.114629,0.031841,0,0
100,3.918289,0.031841,0,0
200,4.105681,0.031841,0,0
300,0.314853,0.031881,0,0
400,1.913492,0.031913,0,0
500,2.697060,0.031908,0,0
600,3.444644,0.031886,0,0
700,7.245406,0.031929,0,0
800,8.280823,0.031907,0,0
900,8.935279,0.031900,0,0
1000,2.247786,0.031850,0,0
1100,5.133937,0.031788,0,0
1200,5.612276,0.031685,0,0
1300,8.413237,0.031618,0,0
1400,4.443592,0.031501,0,0
1500,8.538749,0.031352,0,0
1600,2.849733,0.031190,0,0
1700,6.093311,0.030929,0,0
1800,5.334926,0.030763,0,0
1900,6.088527,0.030590,0,0
2000,2.127556,0.030320,0,0
2100,3.757646,0.030015,0,0
2200,1.117227,0.029666,0,0
2300,7.294526,0.029383,0,0
2400,7.177196,0.028996,0,0
2500,7.589728,0.028643,0,0
2600,2.256414,0.028246,0,0
2700,5.233254,0.027914,0,0
2800,2.139646,0.027492,0,0
2900,4.332619,0.027102,0,0
3000,1.377930,0.026741,0,0
3100,4.045375,0.026401,0,0
3200,3.163890,0.026017,0,0
3300,7.309320,0.025632,0,0
3400,1.261567,0.025292,0,0
3500,2.772312,0.024956,0,0
3600,5.509239,0.024584,0,0
3700,2.954672,0.024126,0,0
3800,1.627212,0.023722,0,0
3900,2.222718,0.023322,0,0
4000,8.986145,0.022863,0,0
4100,4.971745,0.022435,0,0
4200,4.948630,0.021968,0,0
4300,2.206082,0.021458,0,0
4400,5.756861,0.020967,0,0
4500,0.759878,0.020477,0,0
4600,8.037928,0.019953,0,0
4700,7.592943,0.019481,0,0
4800,0.937382,0.018968,0,0
4900,8.689232,0.018490,0,0
5000,5.642516,0.017992,0,0
5100,2.522845,0.017519,0,0
5200,5.368908,0.017005,0,0
5300,3.376627,0.016548,0,0
5400,6.313899,0.016042,0,0
5500,7.211894,0.015543,0,0
5600,1.765602,0.015001,0,0
5700,3.265795,0.014424,0,0
5800,8.413446,0.013897,0,0
5900,6.699588,0.013393,0,0
6000,8.307670,0.012895,0,0
6100,3.982274,0.012384,0,0
6200,4.224763,0.011851,0,0
6300,5.291869,0.011291,0,0
6400,8.908557,0.010733,0,0
6500,5.169684,0.010153,0,0
6600,8.714244,0.009619,0,0
6700,5.264716,0.009026,0,0
6800,0.346600,0.008508,0,0
6900,7.259682,0.008007,0,0
7000,3.060741,0.007473,0,0
7100,6.526934,0.006909,0,0
7200,3.721905,0.006369,0,0
7300,4.154958,0.005838,0,0
7400,1.259059,0.005316,0,0
7500,5.432276,0.004859,0,0
7600,6.362447,0.004433,0,0
7700,4.704229,0.003924,0,0
7800,0.400849,0.003475,0,0
7900,2.669712,0.003016,0,0
8000,2.521575,0.002583,0,0
8100,1.199177,0.002110,0,0
8200,5.725481,0.001695,0,0
8300,2.349680,0.001225,0,0
8400,2.537698,0.000831,0,0
8500,3.011052,0.000373,0,0
8600,5.007155,0.000183,0,0
8700,4.115746,0.000701,0,0
8800,7.494649,0.001125,0,0
8900,7.883841,0.001560,0,0
9000,3.519149,0.001994,0,0
9100,4.927044,0.002441,0,0
9200,3.407973,0.002796,0,0
9300,8.110170,0.003180,0,0
9400,5.966891,0.003567,0,0
9500,6.666577,0.003918,0,0
9600,0.371378,0.004326,0,0
9700,0.915071,0.004692,0,0
9800,6.280582,0.005054,0,0
9900,1.398417,0.005450,0,0
10000,5.006280,0.005838,0,0
10100,7.663470,0.006271,0,0
10200,7.871455,0.006682,0,0
10300,2.178239,0.007033,0,0
10400,3.658473,0.007444,0,0
10500,5.240250,0.007886,0,0
10600,0.736298,0.008289,0,0
10700,2.102958,0.008701,0,0
10800,6.065637,0.009078,0,0
10900,6.487681,0.009430,0,0
11000,4.886878,0.009890,0,0
11100,2.433940,0.010273,0,0
11200,6.124654,0.010700,0,0
11300,1.716655,0.011091,0,0
11400,7.684350,0.011494,0,0
11500,8.485869,0.011934,0,0
11600,5.821095,0.012328,0,0
11700,2.673229,0.012688,0,0
11800,7.964780,0.013065,0,0
11900,0.703966,0.013429,0,0
12000,0.909247,0.013867,0,0
12100,4.731941,0.014308,0,0
12200,8.004154,0.014760,0,0
12300,4.010632,0.015218,0,0
12400,6.755819,0.015675,0,0
12500,3.534277,0.016096,0,0
12600,3.070767,0.016496,0,0
12700,6.567767,0.016851,0,0
12800,4.302798,0.017253,0,0
12900,4.498800,0.017630,0,0
13000,6.626353,0.018049,0,0
13100,1.796949,0.018477,0,0
13200,7.816684,0.018882,0,0
13300,8.314077,0.019303,0,0
13400,0.494062,0.019757,0,0
13500,4.940237,0.020170,0,0
13600,4.655337,0.020557,0,0
13700,4.777443,0.020903,0,0
13800,3.964156,0.021243,0,0
13900,8.036425,0.021607,0,0
14000,4.603839,0.021952,0,0
14100,0.709743,0.022309,0,0
14200,6.800479,0.022622,0,0
14300,7.549795,0.022960,0,0
14400,7.590985,0.023359,0,0
14500,3.702126,0.023727,0,0
14600,8.912435,0.024114,0,0
14700,8.175538,0.024514,0,0
14800,3.696770,0.024856,0,0
14900,5.904920,0.025193,0,0
15000,4.211703,0.025523,0,0
15100,6.453886,0.025845,0,0
15200,0.511227,0.026061,0,0
15300,7.225624,0.026242,0,0
15400,2.303579,0.026382,0,0
15500,1.657147,0.026543,0,0
15600,3.537410,0.026643,0,0
15700,5.062145,0.026789,0,0
15800,2.037878,0.026970,0,0
15900,1.918976,0.027077,0,0
16000,6.898389,0.027161,0,0
16100,8.390925,0.027242,0,0
16200,4.391420,0.027403,0,0
16300,2.823991,0.027501,0,0
16400,6.594273,0.027577,0,0
16500,0.767045,0.027721,0,0
16600,3.259001,0.027800,0,0
16700,1.469135,0.027922,0,0
16800,5.664257,0.027997,0,0
16900,1.049374,0.028100,0,0
17000,2.986806,0.028153,0,0
17100,2.001214,0.028183,0,0
17200,7.845446,0.028232,0,0
17300,6.990395,0.028309,0,0
17400,5.632661,0.028346,0,0
17500,2.509565,0.028488,0,0
17600,5.271158,0.028620,0,0
17700,8.337003,0.028724,0,0
17800,8.858545,0.028868,0,0
17900,6.748847,0.028991,0,0
18000,2.225974,0.029083,0,0
18100,3.937229,0.029134,0,0
18200,3.785612,0.029193,0,0
18300,3.257522,0.029252,0,0
18400,0.817599,0.029285,0,0
18500,4.477132,0.029399,0,0
18600,3.808914,0.029432,0,0
18700,3.491175,0.029465,0,0
18800,4.708235,0.029455,0,0
18900,4.701775,0.029416,0,0
19000,5.487855,0.029417,0,0
19100,0.949797,0.029418,0,0
19200,7.822754,0.029401,0,0
19300,1.619411,0.029441,0,0
19400,6.873164,0.029512,0,0
19500,4.569847,0.029500,0,0
19600,1.952312,0.029531,0,0
19700,7.066621,0.029508,0,0
19800,2.322885,0.029492,0,0
19900,0.470067,0.029456,0,0
20000,77.150080,0.111642,1,0
20100,2.242977,0.111700,0,0
20200,2.815102,0.111675,0,0
20300,7.045114,0.111640,0,0
20400,6.743849,0.111623,0,0
20500,120.402399,0.286947,1,0
20600,8.584742,0.286802,0,0
20700,4.072322,0.286591,0,0
20800,7.152912,0.286298,0,0
20900,7.656391,0.285976,0,0
21000,127.503003,0.466563,1,0
21100,7.498144,0.466004,0,0
21200,6.779798,0.465254,0,0
21300,0.946838,0.464402,0,0
21400,7.280933,0.463426,0,0
21500,178.710766,0.684048,1,1
21600,2.804227,0.682692,0,1
21700,4.889315,0.681179,0,1
21800,1.918273,0.679407,0,1
21900,2.822575,0.677478,0,1
22000,134.607124,0.862012,1,1
22100,5.362183,0.859617,0,1
22200,1.904969,0.856999,0,1
22300,3.078411,0.854114,0,1
22400,6.639338,0.850935,0,1
22500,152.195103,0.951789,1,1
22600,8.638566,0.955088,0,1
22700,7.836915,0.958186,0,1
22800,2.922540,0.961003,0,1
22900,0.463660,0.963616,0,1
23000,94.005021,0.811524,1,1
23100,6.698845,0.813552,0,1
23200,3.685043,0.815346,0,1
23300,7.728922,0.816817,0,1
23400,1.932858,0.818084,0,1
23500,138.194235,0.629512,1,1
23600,2.536111,0.630294,0,1
23700,2.155889,0.630876,0,1
23800,1.705605,0.631273,0,1
23900,2.274237,0.631495,0,1
24000,153.282405,0.429959,1,0
24100,4.540498,0.429859,0,0
24200,6.474579,0.429592,0,0
24300,0.915420,0.429173,0,0
24400,6.427000,0.428655,0,0
24500,18.293133,0.333884,1,0
24600,6.216104,0.333133,0,0
24700,3.792602,0.332273,0,0
24800,5.652314,0.331255,0,0
24900,5.270064,0.330165,0,0
25000,48.004592,0.211248,1,0
25100,7.908942,0.210044,0,0
25200,5.249558,0.208776,0,0
25300,6.622863,0.207514,0,0
25400,7.690008,0.206115,0,0
25500,107.145645,0.039820,1,0
25600,1.052528,0.038358,0,0
25700,6.034963,0.036881,0,0
25800,6.169091,0.035350,0,0
25900,0.647139,0.033814,0,0
26000,46.655818,0.084466,1,0
26100,6.375838,0.086027,0,0
26200,3.648252,0.087559,0,0
26300,1.310463,0.089087,0,0
26400,7.241337,0.090505,0,0
26500,32.396617,0.197336,1,0
26600,8.356828,0.198700,0,0
26700,0.552940,0.200030,0,0
26800,1.917055,0.201290,0,0
26900,5.235636,0.202494,0,0
27000,53.603702,0.325863,1,0
27100,1.090354,0.326863,0,0
27200,2.752250,0.327801,0,0
27300,8.231454,0.328606,0,0
27400,8.418079,0.329364,0,0
27500,164.220059,0.540306,1,0
27600,8.609492,0.540755,0,0
27700,8.936949,0.541048,0,0
27800,4.728676,0.541190,0,0
27900,3.901448,0.541173,0,0
28000,101.320414,0.701195,1,1
28100,8.553529,0.700773,0,1
28200,0.427740,0.700143,0,1
28300,0.724114,0.699344,0,1
28400,1.691226,0.698356,0,1
28500,165.180228,0.908135,1,1
28600,6.536893,0.906613,0,1
28700,2.441607,0.904832,0,1
28800,8.696571,0.902828,0,1
28900,4.140820,0.900485,0,1
29000,119.830483,0.927219,1,1
29100,2.124281,0.929789,0,1
29200,0.394817,0.932120,0,1
29300,7.120541,0.934245,0,1
29400,5.137138,0.936041,0,1
29500,65.078624,0.806212,1,1
29600,2.406712,0.807510,0,1
29700,7.872440,0.808569,0,1
29800,3.950205,0.809361,0,1
29900,7.938622,0.809909,0,1
30000,135.754279,0.622518,1,1
30100,0.404395,0.622554,0,1
30200,8.361500,0.622393,0,1
30300,6.915273,0.622097,0,1
30400,7.199356,0.621539,0,1
30500,139.117881,0.430469,1,0
30600,2.621032,0.429537,0,0
30700,4.064504,0.428460,0,0
30800,6.603473,0.427281,0,0
